"mz","time","PeakID","Module_RTclust"
481.98112,104,"Peak3982","47_4"
482.15198,462.2,"Peak3983","37_28"
482.26356,46.4,"Peak3985","47_2"
482.32328,365.5,"Peak3986","33_25"
482.34492,326.8,"Peak3987","4_18"
482.35929,430.2,"Peak3988","4_27"
482.4185,492,"Peak3989","19_36"
482.60958,43.3,"Peak3990","20_1"
482.69177,422.1,"Peak3991","37_26"
482.69973,41,"Peak3992","50_1"
482.82581,526,"Peak3993","4_37"
482.8343,41.2,"Peak3994","20_1"
482.85367,39.5,"Peak3995","3_1"
483.24717,370,"Peak3996","17_27"
483.2772,51.9,"Peak3997","47_2"
483.32746,364.4,"Peak3998","33_25"
483.3636,437.9,"Peak3999","4_28"
483.77779,397.8,"Peak4000","30_38"
483.77862,52.1,"Peak4001","7_2"
484.1858,444.4,"Peak4002","45_34"
484.25022,370.4,"Peak4003","50_23"
484.28853,259.1,"Peak4004","40_14"
484.30105,127.7,"Peak4005","33_4"
484.32875,364.2,"Peak4006","33_25"
484.34566,540.2,"Peak4007","4_39"
484.36499,426.1,"Peak4008","4_26"
484.39746,493.6,"Peak4009","17_37"
484.43326,576.1,"Peak4010","19_44"
484.69747,41.2,"Peak4011","50_1"
484.78619,40.3,"Peak4012","3_1"
484.82941,105.1,"Peak4013","47_4"
485.10906,461,"Peak4014","37_28"
485.26043,428.5,"Peak4015","50_27"
485.28265,362.7,"Peak4016","20_22"
485.34529,441.2,"Peak4018","3_32"
485.42925,558.9,"Peak4020","27_36"
486.10976,463.8,"Peak4021","47_28"
486.26574,413.7,"Peak4023","17_30"
486.28259,315.1,"Peak4024","47_15"
486.30401,523.6,"Peak4025","4_37"
486.34048,512,"Peak4026","2_41"
486.34783,440.4,"Peak4027","45_34"
486.37693,471.5,"Peak4028","17_35"
486.4126,485.8,"Peak4029","2_39"
486.64881,44.4,"Peak4030","45_1"
486.7827,40.6,"Peak4031","50_1"
486.86591,36.6,"Peak4032","1_1"
486.90244,46,"Peak4033","12_2"
486.95841,95.5,"Peak4034","18_5"
487.10738,463.2,"Peak4035","37_28"
487.31475,105.7,"Peak4036","47_4"
487.33708,514.3,"Peak4037","22_40"
487.81714,104.5,"Peak4040","47_4"
488.11039,503.1,"Peak4041","4_35"
488.22858,51.1,"Peak4042","20_1"
488.26629,299.5,"Peak4043","47_14"
488.29867,343.6,"Peak4044","50_21"
488.31925,98.5,"Peak4045","47_4"
488.35739,536.4,"Peak4046","4_39"
488.64468,42.1,"Peak4047","45_1"
488.78137,42.7,"Peak4048","18_1"
488.79702,438.8,"Peak4049","47_26"
488.81829,104.7,"Peak4050","47_4"
488.86923,38.6,"Peak4051","19_1"
489.17154,267.9,"Peak4053","17_18"
489.28073,528.5,"Peak4054","19_40"
489.31664,505,"Peak4055","37_32"
489.35284,517.6,"Peak4057","15_43"
489.38928,543.5,"Peak4058","4_40"
489.79243,104.8,"Peak4059","47_4"
490.17402,266.5,"Peak4060","17_18"
490.20336,102.5,"Peak4061","37_4"
490.28753,337.4,"Peak4062","33_23"
490.32641,388.4,"Peak4063","50_25"
490.35102,319.1,"Peak4064","3_20"
490.387,528.5,"Peak4065","19_40"
490.64249,42,"Peak4066","15_1"
490.73075,41.1,"Peak4067","11_1"
490.77389,439.1,"Peak4068","37_27"
490.86643,40.5,"Peak4069","3_1"
491.14785,352.5,"Peak4071","3_23"
491.18697,302.1,"Peak4072","17_21"
491.20737,105.8,"Peak4073","37_4"
491.22274,538.8,"Peak4074","26_31"
491.25932,533.1,"Peak4075","11_43"
491.26379,53.7,"Peak4076","47_2"
491.29129,337.3,"Peak4077","33_23"
491.33308,567.1,"Peak4078","24_37"
491.36888,511.6,"Peak4079","3_37"
491.39069,218.4,"Peak4080","19_15"
491.55742,392.8,"Peak4081","14_44"
491.79437,445.9,"Peak4083","44_45"
492.21483,352.5,"Peak4085","28_32"
492.292,52.4,"Peak4086","47_2"
492.30567,340.6,"Peak4087","47_17"
492.34077,429.4,"Peak4089","17_32"
492.40063,546.1,"Peak4090","4_40"
492.72902,40.9,"Peak4092","33_1"
492.88196,37.1,"Peak4093","19_1"
492.9109,43.2,"Peak4094","6_1"
493.14249,382.3,"Peak4095","17_28"
493.23858,86.4,"Peak4096","47_4"
493.23861,536.8,"Peak4097","37_33"
493.27705,540.4,"Peak4099","15_45"
493.31027,334.6,"Peak4100","47_17"
493.33239,106.9,"Peak4101","47_4"
493.3466,466.1,"Peak4102","4_31"
493.38645,489.1,"Peak4103","29_34"
493.40748,546.5,"Peak4104","20_38"
493.8343,106.8,"Peak4106","47_4"
493.88614,36.9,"Peak4107","3_1"
494.23103,400.8,"Peak4109","38_46"
494.26728,51.7,"Peak4110","47_2"
494.29908,77.6,"Peak4111","47_3"
494.32397,353.9,"Peak4112","33_24"
494.58985,45.2,"Peak4113","26_1"
494.72495,41.2,"Peak4114","44_1"
494.76865,51.4,"Peak4115","47_2"
494.81019,37.8,"Peak4116","50_1"
494.88507,38.9,"Peak4117","24_1"
494.91003,45,"Peak4118","37_1"
495.15765,362.9,"Peak4119","17_26"
495.21764,533.6,"Peak4120","37_33"
495.32518,352.1,"Peak4124","33_24"
495.81738,553.7,"Peak4126","19_42"
496.26695,443.6,"Peak4127","47_26"
496.28575,394.8,"Peak4128","17_29"
496.33588,394.7,"Peak4129","17_29"
496.67658,41.5,"Peak4130","3_1"
496.81253,40.4,"Peak4132","47_1"
496.91506,393.2,"Peak4133","33_28"
496.94018,42.9,"Peak4134","37_1"
497.23308,46.8,"Peak4136","47_2"
497.34226,399.3,"Peak4138","17_29"
497.68803,393.7,"Peak4139","17_29"
497.77839,104.2,"Peak4140","47_4"
498.23816,47.1,"Peak4141","47_2"
498.25672,338.9,"Peak4142","50_21"
498.30391,526.8,"Peak4143","15_44"
498.31678,212.8,"Peak4144","9_19"
498.34539,398.5,"Peak4145","17_29"
498.58508,45.4,"Peak4147","3_1"
498.67343,41.3,"Peak4148","49_1"
498.74479,444.9,"Peak4149","47_26"
498.80078,422.9,"Peak4150","15_35"
498.86287,42.6,"Peak4151","26_1"
498.89862,38.1,"Peak4152","34_1"
499.23142,46.8,"Peak4154","47_2"
499.30936,87.2,"Peak4155","47_4"
499.34732,396.5,"Peak4156","17_29"
499.56452,396.3,"Peak4157","17_29"
499.77768,52.7,"Peak4158","47_2"
499.90224,37.2,"Peak4159","26_1"
500.2741,337.6,"Peak4160","33_23"
500.31233,342.6,"Peak4162","50_21"
500.34811,393.2,"Peak4163","47_22"
500.42853,495.2,"Peak4164","33_36"
500.57633,394.1,"Peak4165","51_28"
500.67177,43.2,"Peak4166","50_1"
500.76067,40.6,"Peak4167","45_1"
500.81564,106.8,"Peak4168","47_4"
500.837,216.2,"Peak4169","27_11"
500.86019,43,"Peak4170","19_1"
500.90261,37.3,"Peak4171","7_1"
501.08409,461.9,"Peak4172","37_28"
501.18648,393,"Peak4173","14_44"
501.26415,527.4,"Peak4175","47_30"
501.27763,343.3,"Peak4176","47_17"
501.31455,344.3,"Peak4177","50_21"
501.33065,106.4,"Peak4178","47_4"
501.35249,517.5,"Peak4179","47_29"
501.38907,532.2,"Peak4180","2_42"
501.75294,440.4,"Peak4181","47_26"
501.83151,106.1,"Peak4182","47_4"
502.25492,52,"Peak4183","47_2"
502.28846,366.5,"Peak4184","19_25"
502.32461,369.3,"Peak4185","50_23"
502.3714,439.7,"Peak4186","45_34"
502.62877,45.7,"Peak4187","22_1"
502.7588,44.9,"Peak4188","4_1"
502.81244,112.4,"Peak4189","47_5"
502.85679,43.2,"Peak4191","22_1"
503.08139,463.3,"Peak4192","37_28"
503.1041,508.2,"Peak4193","37_32"
503.18503,359.7,"Peak4195","47_19"
503.29179,361.8,"Peak4196","19_25"
503.32793,371.5,"Peak4198","17_27"
503.40275,546.8,"Peak4200","19_42"
504.10432,510.3,"Peak4201","37_32"
504.18908,359.5,"Peak4203","47_19"
504.23795,299.2,"Peak4204","47_14"
504.30412,453.8,"Peak4205","11_34"
504.34282,410.6,"Peak4206","17_30"
504.6254,42.7,"Peak4207","19_1"
504.75392,40.8,"Peak4208","37_1"
504.84391,39.1,"Peak4209","15_1"
505.05169,46.9,"Peak4210","43_2"
505.10228,510.7,"Peak4211","37_32"
505.14407,268.6,"Peak4212","17_18"
505.2308,348.5,"Peak4213","39_33"
505.26528,474.2,"Peak4214","29_33"
505.31141,381.2,"Peak4215","47_21"
505.34361,408.4,"Peak4216","17_30"
505.38434,515.9,"Peak4217","16_71"
505.42169,542,"Peak4218","42_41"
505.75153,361.8,"Peak4219","33_25"
505.79152,52.4,"Peak4220","49_2"
505.80958,439.3,"Peak4221","4_28"
505.84824,42.2,"Peak4222","11_1"
505.88908,46.9,"Peak4223","47_2"
506.14714,268.4,"Peak4224","17_18"
506.19448,381.6,"Peak4225","19_26"
506.26117,337.5,"Peak4227","47_17"
506.32121,378.3,"Peak4228","47_21"
506.36019,429.7,"Peak4229","4_27"
506.62292,42.5,"Peak4231","50_1"
506.7048,41.1,"Peak4232","34_1"
506.84058,39.6,"Peak4233","45_1"
507.15975,307.6,"Peak4236","17_21"
507.24676,368.6,"Peak4237","17_27"
507.29047,520.7,"Peak4238","37_33"
507.32795,557,"Peak4239","27_36"
507.36125,575.4,"Peak4240","3_45"
507.40165,506.7,"Peak4241","50_35"
507.88558,47.3,"Peak4242","2_2"
508.16177,298.2,"Peak4243","41_24"
508.20938,382,"Peak4244","19_26"
508.2799,360.4,"Peak4246","39_34"
508.33783,381.7,"Peak4247","17_28"
508.37247,472.8,"Peak4248","3_35"
508.62172,45.3,"Peak4250","23_1"
508.7018,41.2,"Peak4251","33_1"
508.8168,44.7,"Peak4252","3_1"
508.81717,390.8,"Peak4253","30_38"
508.85573,37.4,"Peak4254","18_1"
508.88609,43.4,"Peak4255","18_1"
509.26151,386.9,"Peak4257","47_22"
509.33316,348.3,"Peak4259","47_17"
509.37877,482.2,"Peak4260","3_35"
509.76778,367.6,"Peak4262","30_36"
509.82869,106.2,"Peak4263","47_4"
510.24214,52.1,"Peak4264","47_2"
510.30855,438.9,"Peak4266","47_26"
510.35322,432.6,"Peak4267","4_27"
510.41644,479.2,"Peak4268","24_30"
510.44919,523.4,"Peak4269","47_30"
510.7019,44.5,"Peak4271","6_1"
510.78913,40.8,"Peak4272","19_1"
510.81087,437.2,"Peak4273","47_26"
510.8327,109.1,"Peak4274","47_4"
511.08587,46.3,"Peak4275","2_2"
511.25181,51.3,"Peak4276","47_2"
511.29968,329.1,"Peak4278","27_20"
511.31303,437.2,"Peak4279","47_26"
511.35883,434.4,"Peak4280","17_32"
511.80699,416,"Peak4281","4_25"
512.09254,507.1,"Peak4282","6_41"
512.26449,285.4,"Peak4284","27_16"
512.33021,343.8,"Peak4286","17_25"
512.41566,442.8,"Peak4287","51_31"
512.65884,43.2,"Peak4289","19_1"
512.78621,40.8,"Peak4290","18_1"
512.91347,43.1,"Peak4292","6_1"
512.95896,350.1,"Peak4293","47_18"
513.16818,362.3,"Peak4294","3_23"
513.26926,290.8,"Peak4295","27_16"
513.29568,352.6,"Peak4296","47_18"
513.41709,439.9,"Peak4299","51_31"
513.62773,353.8,"Peak4300","47_18"
513.80345,52.7,"Peak4302","19_1"
514.19969,411.3,"Peak4305","3_27"
514.27464,381.2,"Peak4306","30_37"
514.31453,344.5,"Peak4307","50_21"
514.34075,344.9,"Peak4308","19_24"
514.37381,348.9,"Peak4309","19_25"
514.40807,483.6,"Peak4310","4_33"
514.44439,552.1,"Peak4311","50_38"
514.65383,43.7,"Peak4312","10_3"
514.78407,44.2,"Peak4313","45_1"
514.83696,42.8,"Peak4314","19_1"
514.87227,38.4,"Peak4315","29_1"
514.90988,44.3,"Peak4316","3_1"
515.20793,369.5,"Peak4317","14_43"
515.27864,395,"Peak4318","47_22"
515.31179,396.5,"Peak4320","50_25"
515.40679,545.9,"Peak4322","41_37"
515.78284,396.3,"Peak4323","3_26"
515.81383,399,"Peak4324","50_25"
515.8758,37.8,"Peak4326","3_1"
516.24566,359.4,"Peak4327","3_23"
516.30479,350.5,"Peak4328","33_24"
516.3343,89.2,"Peak4329","47_4"
516.3512,545.3,"Peak4330","37_33"
516.38532,458.3,"Peak4331","3_33"
516.65353,42.8,"Peak4332","33_1"
516.73356,41,"Peak4333","26_1"
516.78231,51.7,"Peak4334","3_1"
516.8335,43.2,"Peak4336","18_1"
516.87121,37.6,"Peak4337","50_1"
516.90891,369.7,"Peak4338","17_27"
517.04663,460.8,"Peak4339","45_35"
517.12213,47.2,"Peak4340","22_1"
517.19386,410,"Peak4342","14_45"
517.22552,353.3,"Peak4343","13_20"
517.25101,362,"Peak4344","45_26"
517.30658,350.9,"Peak4345","17_25"
517.33774,88.8,"Peak4347","47_4"
517.36884,432.9,"Peak4348","22_32"
517.4201,564.1,"Peak4350","8_33"
517.7514,362.2,"Peak4351","33_25"
517.90248,369.8,"Peak4352","40_23"
517.95659,64.1,"Peak4353","36_3"
518.04536,460.7,"Peak4354","49_28"
518.23033,368.4,"Peak4355","15_30"
518.32393,343.4,"Peak4357","50_21"
518.60272,45.4,"Peak4359","19_1"
518.73215,40.8,"Peak4360","45_1"
518.83038,44.9,"Peak4363","11_1"
518.90407,408.2,"Peak4364","50_26"
518.97327,61.7,"Peak4366","29_3"
519.04467,462.2,"Peak4367","37_28"
519.13576,293.8,"Peak4368","36_16"
519.15651,360.1,"Peak4369","35_43"
519.25409,535.4,"Peak4371","45_40"
519.32637,343.1,"Peak4372","50_21"
519.36312,510,"Peak4373","2_41"
519.4005,549.6,"Peak4374","30_48"
519.79219,108.2,"Peak4375","47_4"
520.24655,409.6,"Peak4377","17_30"
520.3385,370.9,"Peak4378","17_27"
520.81871,40.8,"Peak4379","25_2"
520.91977,43.7,"Peak4380","19_1"
521.26922,545.1,"Peak4383","14_50"
521.34007,372.3,"Peak4385","17_27"
521.78285,360.7,"Peak4386","17_26"
521.85996,44.3,"Peak4387","47_2"
522.13265,510.4,"Peak4388","37_32"
522.25658,341.6,"Peak4389","27_20"
522.3016,401.4,"Peak4390","3_26"
522.3513,409.9,"Peak4391","17_30"
522.68753,41.8,"Peak4393","37_1"
522.79817,394.3,"Peak4394","38_46"
522.81623,40.5,"Peak4395","19_1"
522.82788,113,"Peak4396","47_5"
522.89755,38.9,"Peak4397","3_1"
522.98073,296.6,"Peak4398","3_18"
523.13058,511,"Peak4399","37_32"
523.24881,547.8,"Peak4400","50_38"
523.26596,438.3,"Peak4401","47_26"
523.29538,394.2,"Peak4402","38_46"
523.3448,369.7,"Peak4404","3_24"
523.35417,410.4,"Peak4405","17_30"
523.80006,396.2,"Peak4406","38_46"
523.85895,44.1,"Peak4407","3_1"
524.29868,396,"Peak4409","38_46"
524.35991,411.3,"Peak4410","50_26"
524.59379,44.8,"Peak4411","19_1"
524.68447,41.3,"Peak4412","33_1"
524.79802,393.9,"Peak4413","38_46"
524.85259,569.5,"Peak4415","20_41"
525.1625,485.4,"Peak4417","24_31"
525.29124,393.7,"Peak4418","38_46"
525.31399,343.8,"Peak4419","39_33"
525.36176,410,"Peak4420","3_27"
525.37169,564.2,"Peak4421","4_42"
525.54382,369.7,"Peak4422","14_43"
525.7943,394.8,"Peak4423","47_22"
525.83527,408.2,"Peak4424","50_26"
525.94464,41.5,"Peak4425","26_1"
526.07216,49.7,"Peak4426","27_1"
526.28995,362.7,"Peak4427","39_34"
526.32312,368.2,"Peak4428","17_27"
526.34822,285.4,"Peak4429","27_16"
526.44403,515.2,"Peak4431","51_34"
526.59241,45,"Peak4432","19_1"
526.68146,43,"Peak4433","7_1"
526.7751,362.3,"Peak4434","37_21"
527.22632,49.5,"Peak4437","47_2"
527.29399,361.4,"Peak4438","39_34"
527.32837,380.2,"Peak4439","17_28"
527.37707,555.5,"Peak4441","4_41"
527.39694,430.5,"Peak4442","45_33"
527.58921,408.9,"Peak4443","50_26"
527.63453,345.8,"Peak4444","47_17"
527.78379,510.3,"Peak4445","20_34"
527.80455,52,"Peak4446","50_1"
527.81365,383,"Peak4447","19_26"
527.96866,346.9,"Peak4448","47_17"
528.21237,441.8,"Peak4449","47_26"
528.30425,376.9,"Peak4450","37_22"
528.34612,432.3,"Peak4451","47_26"
528.38637,555.8,"Peak4452","28_47"
528.42362,495.7,"Peak4453","2_40"
528.63246,43.7,"Peak4454","47_1"
528.67839,42.9,"Peak4455","19_1"
528.76797,41.1,"Peak4456","36_1"
528.81851,408.6,"Peak4458","50_26"
528.85527,108.4,"Peak4459","47_4"
528.88744,43.1,"Peak4460","40_1"
528.95179,43,"Peak4461","37_1"
529.20706,315,"Peak4462","8_15"
529.2507,361.4,"Peak4463","36_22"
529.29543,552.4,"Peak4464","4_41"
529.31051,379.1,"Peak4465","19_26"
529.34511,392.7,"Peak4466","26_23"
529.42072,552.3,"Peak4468","4_41"
529.75119,361.2,"Peak4469","19_25"
530.19687,266.1,"Peak4471","17_18"
530.28735,368,"Peak4473","42_31"
530.32078,385.6,"Peak4474","40_25"
530.35899,469.1,"Peak4475","4_31"
530.40315,445.9,"Peak4476","15_37"
530.62896,41.8,"Peak4477","20_1"
530.75831,42.9,"Peak4478","20_1"
530.80885,435.7,"Peak4480","4_27"
530.8461,38.5,"Peak4481","29_1"
530.88539,42.6,"Peak4482","20_1"
531.20055,270.6,"Peak4483","19_19"
531.21832,310.1,"Peak4484","24_18"
531.29125,552.5,"Peak4485","24_36"
531.32407,396.3,"Peak4486","37_24"
531.34117,107.9,"Peak4487","47_4"
531.39936,531.3,"Peak4488","19_40"
531.43563,563.5,"Peak4489","4_42"
531.77814,438.4,"Peak4490","47_26"
531.8411,108.3,"Peak4491","47_4"
532.00802,37.5,"Peak4493","19_1"
532.09145,50.8,"Peak4494","20_1"
532.21427,308.7,"Peak4495","17_21"
532.27704,352.9,"Peak4496","17_25"
532.33269,434.2,"Peak4497","47_26"
532.38133,408.1,"Peak4498","19_28"
532.40257,515.5,"Peak4499","22_40"
532.43299,536.4,"Peak4500","25_41"
532.6275,42.6,"Peak4501","50_1"
532.71577,43.4,"Peak4502","35_2"
532.82264,434.5,"Peak4505","47_26"
532.84587,38.8,"Peak4506","29_1"
533.21563,305.5,"Peak4508","47_15"
533.27836,355,"Peak4509","47_18"
533.31185,322.5,"Peak4510","47_16"
533.3378,437.2,"Peak4511","47_26"
533.37884,517.2,"Peak4512","6_42"
533.41545,531.4,"Peak4513","16_72"
533.7766,435.8,"Peak4515","3_31"
533.81857,110.3,"Peak4516","47_4"
534.22516,449.9,"Peak4517","4_29"
534.25454,356.8,"Peak4518","38_44"
534.29421,397.5,"Peak4519","17_29"
534.31571,304.8,"Peak4520","27_17"
534.35249,403.7,"Peak4521","50_26"
534.37467,512.4,"Peak4522","19_38"
534.62568,44.9,"Peak4525","4_1"
534.7121,41,"Peak4526","33_1"
534.79855,431.7,"Peak4527","48_28"
534.80769,46.1,"Peak4528","22_1"
534.86382,39,"Peak4529","36_1"
534.8967,42.8,"Peak4530","37_1"
534.94578,64.5,"Peak4531","30_2"
535.18904,281.4,"Peak4532","28_27"
535.23859,501.3,"Peak4533","19_36"
535.25578,351.1,"Peak4534","36_21"
535.29722,407.7,"Peak4535","17_30"
535.32025,311.9,"Peak4536","47_15"
535.35811,563.3,"Peak4537","19_43"
535.79766,390.4,"Peak4539","17_29"
536.16102,237.9,"Peak4541","19_16"
536.24078,449,"Peak4542","32_49"
536.28066,353.1,"Peak4543","37_21"
536.30413,405.1,"Peak4544","17_30"
536.31765,52.8,"Peak4545","47_2"
536.33257,296.8,"Peak4546","33_19"
536.36867,472.6,"Peak4547","47_28"
536.42232,535.8,"Peak4548","13_36"
536.57407,42.9,"Peak4550","19_1"
536.63513,349.8,"Peak4551","19_25"
536.71029,40.7,"Peak4552","3_1"
536.80662,406.1,"Peak4553","17_30"
536.89132,42.6,"Peak4554","19_1"
536.9689,347.8,"Peak4555","47_17"
537.16636,359.7,"Peak4557","13_21"
537.26467,87.7,"Peak4559","47_4"
537.28393,353.5,"Peak4560","26_20"
537.30746,407.7,"Peak4561","17_30"
537.33518,275.1,"Peak4562","33_17"
537.76803,359.6,"Peak4567","30_35"
537.80665,405.6,"Peak4568","17_30"
537.83492,46.1,"Peak4569","47_2"
538.14847,515.5,"Peak4570","37_32"
538.16019,176,"Peak4571","11_18"
538.24119,454.9,"Peak4572","36_30"
538.2735,362.7,"Peak4573","3_23"
538.29945,406.9,"Peak4574","28_35"
538.32541,53.4,"Peak4575","47_2"
538.34901,283.4,"Peak4576","33_18"
538.40773,485,"Peak4577","26_27"
538.4436,557.5,"Peak4578","28_47"
538.48126,565.7,"Peak4579","4_42"
538.5709,42.9,"Peak4580","7_1"
538.70789,42.4,"Peak4581","22_1"
538.7953,45.4,"Peak4582","40_1"
538.87328,37.4,"Peak4584","27_1"
539.10492,47,"Peak4585","37_1"
539.14285,507.9,"Peak4586","37_32"
539.20731,355.3,"Peak4587","15_29"
539.28147,68.3,"Peak4588","47_3"
539.31076,370.2,"Peak4589","50_23"
539.35103,306.3,"Peak4590","33_20"
539.41225,428.9,"Peak4591","47_26"
539.81037,370.1,"Peak4594","50_23"
539.83407,45.8,"Peak4595","47_2"
540.14304,510.5,"Peak4598","37_32"
540.21106,347.2,"Peak4599","8_17"
540.24662,360.4,"Peak4600","47_19"
540.30593,357.3,"Peak4601","3_23"
540.36287,398.4,"Peak4602","37_24"
540.38733,508.5,"Peak4603","2_41"
540.42345,494.7,"Peak4604","19_36"
540.45973,516.6,"Peak4606","18_37"
540.56941,43.2,"Peak4607","36_1"
540.65727,41.5,"Peak4608","19_1"
540.79268,438.2,"Peak4610","47_26"
541.14089,511.9,"Peak4612","37_32"
541.25969,47.5,"Peak4613","47_2"
541.32528,408.2,"Peak4615","50_26"
541.36574,305.7,"Peak4616","27_17"
541.38381,529.4,"Peak4617","13_35"
541.42665,443.4,"Peak4618","45_34"
541.79196,438.4,"Peak4620","37_27"
541.82771,409.5,"Peak4621","50_26"
542.26401,46.6,"Peak4624","47_2"
542.32366,340.3,"Peak4626","39_33"
542.37138,305.6,"Peak4627","27_17"
542.40307,553.3,"Peak4628","27_36"
542.43869,498.7,"Peak4629","30_45"
542.56712,45.3,"Peak4630","17_1"
542.64419,340.4,"Peak4631","47_17"
542.65547,41.1,"Peak4632","50_1"
542.74385,41.2,"Peak4633","19_1"
542.77011,438,"Peak4634","47_26"
542.98002,339.8,"Peak4636","47_17"
543.09756,55.8,"Peak4637","3_1"
543.12594,425.9,"Peak4638","40_28"
543.25781,48.7,"Peak4639","47_2"
543.27088,438,"Peak4640","47_26"
543.32719,341.8,"Peak4641","39_33"
543.39918,544.1,"Peak4642","20_38"
543.77261,439,"Peak4643","24_27"
543.80361,53.2,"Peak4644","47_2"
543.81323,422.4,"Peak4645","33_30"
543.96255,349.7,"Peak4646","19_25"
544.23755,323.7,"Peak4647","3_20"
544.33831,371,"Peak4649","47_20"
544.3671,89.4,"Peak4650","47_4"
544.65276,41.2,"Peak4651","29_1"
544.74162,40.8,"Peak4652","26_1"
544.84012,112.5,"Peak4654","47_5"
544.89298,38,"Peak4655","40_1"
545.34022,372,"Peak4656","17_27"
545.63387,348.6,"Peak4657","50_21"
545.77837,436.1,"Peak4658","40_29"
545.85787,112.2,"Peak4661","47_5"
545.8931,38.8,"Peak4662","21_1"
545.96872,348.4,"Peak4663","47_17"
546.25198,95.2,"Peak4664","40_4"
546.29673,371,"Peak4665","30_36"
546.35455,389.3,"Peak4666","17_29"
546.39798,439.7,"Peak4667","19_32"
546.45107,546.9,"Peak4669","4_40"
546.60314,42,"Peak4670","22_1"
546.73837,40.8,"Peak4671","40_1"
546.79876,370.6,"Peak4672","50_23"
546.82775,39.3,"Peak4673","7_1"
546.88815,37.2,"Peak4674","8_1"
547.17299,269.2,"Peak4676","17_18"
547.21691,335.9,"Peak4677","8_16"
547.2694,514.4,"Peak4678","4_36"
547.29672,372.5,"Peak4679","30_36"
547.33057,70.1,"Peak4680","47_3"
547.3572,388.3,"Peak4681","47_22"
547.40076,437.4,"Peak4682","45_33"
547.45247,540.7,"Peak4683","4_39"
547.79779,369.8,"Peak4684","30_36"
547.81911,501.3,"Peak4685","47_29"
548.05217,47.5,"Peak4686","48_1"
548.24134,352.7,"Peak4688","17_25"
548.30197,384.2,"Peak4689","17_28"
548.33349,69.6,"Peak4690","47_3"
548.36989,432.2,"Peak4691","50_27"
548.4281,532.4,"Peak4692","4_38"
548.60044,41.9,"Peak4693","19_1"
548.69027,41.1,"Peak4694","50_1"
548.80441,389.2,"Peak4695","17_29"
548.88942,45.4,"Peak4696","19_1"
549.30998,410.1,"Peak4699","17_30"
549.37323,433.8,"Peak4700","50_27"
549.42353,299.9,"Peak4702","47_14"
549.79545,501.3,"Peak4703","47_29"
549.81382,408.7,"Peak4704","17_30"
549.81869,53.2,"Peak4705","3_1"
550.09651,46.6,"Peak4706","4_1"
550.25493,399.2,"Peak4707","38_46"
550.31346,408.8,"Peak4708","17_30"
550.37444,428.3,"Peak4709","50_27"
550.68682,40.8,"Peak4710","50_1"
550.76007,398.9,"Peak4711","15_33"
550.79792,502.8,"Peak4713","47_29"
550.8138,408.4,"Peak4714","17_30"
550.86993,42.8,"Peak4715","45_1"
551.02389,365.7,"Peak4716","27_22"
551.04767,90.2,"Peak4717","19_5"
551.25929,405.2,"Peak4719","38_46"
551.31236,368.7,"Peak4720","47_20"
551.35157,437.8,"Peak4722","6_36"
551.64488,344.7,"Peak4725","47_17"
551.75835,401.4,"Peak4726","50_26"
551.81161,388.9,"Peak4727","3_26"
551.97798,344.5,"Peak4728","3_22"
552.25518,399.6,"Peak4729","38_46"
552.30908,383.8,"Peak4731","50_24"
552.3411,380.6,"Peak4732","19_26"
552.35629,438.9,"Peak4733","19_32"
552.3989,344.7,"Peak4735","29_24"
552.42341,488.3,"Peak4736","19_35"
552.45894,569,"Peak4737","47_33"
552.49795,548.5,"Peak4738","13_37"
552.54702,44.9,"Peak4739","4_1"
552.64284,343,"Peak4740","47_17"
552.68446,44.9,"Peak4741","2_2"
552.77284,40.5,"Peak4742","36_1"
552.86862,45,"Peak4743","6_1"
552.97424,390,"Peak4744","47_22"
553.23518,439.8,"Peak4745","50_28"
553.35393,110.1,"Peak4747","47_4"
553.79074,436,"Peak4749","47_26"
553.85553,111.5,"Peak4750","47_4"
554.07159,47.4,"Peak4751","19_1"
554.25388,399.7,"Peak4752","19_28"
554.26761,52.7,"Peak4753","47_2"
554.2884,371.9,"Peak4754","47_20"
554.33522,432.7,"Peak4755","47_26"
554.35736,114.3,"Peak4757","47_5"
554.40227,559.4,"Peak4758","29_40"
554.43897,498.3,"Peak4759","2_40"
554.4754,527.9,"Peak4760","18_39"
554.54489,44.9,"Peak4761","24_1"
554.68308,43.7,"Peak4762","40_1"
554.76947,44,"Peak4763","4_1"
554.83613,432.6,"Peak4764","47_26"
554.85342,36.9,"Peak4765","8_1"
554.96949,342.6,"Peak4766","40_20"
555.07826,46.8,"Peak4767","2_2"
555.1795,355.2,"Peak4768","19_25"
555.2883,436.5,"Peak4769","4_28"
555.32442,316,"Peak4770","47_15"
555.3377,432.5,"Peak4771","47_26"
555.44027,563.9,"Peak4773","11_45"
555.45337,505.6,"Peak4774","47_29"
555.78796,431.6,"Peak4776","47_26"
555.82597,319,"Peak4777","19_22"
556.00091,92.3,"Peak4779","27_5"
